100,500,1,80,549093,2,0,0,1,100,100
100,500,1,80,549093,2,0,0,1,500,100
100,500,1,80,549093,2,0,0,1,1000,100
100,500,1,80,549093,2,0,0,1,1500,100
100,500,1,80,549093,2,0,0,1,2000,100
100,500,1,80,549093,2,0,0,1,2500,100
100,500,1,80,549093,2,0,0,1,3000,100
100,500,1,80,549093,2,0,0,1,3500,100
100,500,1,80,549093,2,0,0,1,4000,100
100,500,1,80,549093,2,0,0,1,4500,100
1000,500,1,80,549093,2,0,0,1,100,1000
1000,500,1,80,549093,2,0,0,1,500,1000
1000,500,1,80,549093,2,0,0,1,1000,1000
1000,500,1,80,549093,2,0,0,1,1500,1000
1000,500,1,80,549093,2,0,0,1,2000,1000
1000,500,1,80,549093,2,0,0,1,2500,1000
1000,500,1,80,549093,2,0,0,1,3000,1000
1000,500,1,80,549093,2,0,0,1,3500,1000
1000,500,1,80,549093,2,0,0,1,4000,1000
1000,500,1,80,549093,2,0,0,1,4500,1000
10000,500,1,80,549093,2,0,0,1,100,10000
10000,500,1,80,549093,2,0,0,1,500,10000
10000,500,1,80,549093,2,0,0,1,1000,10000
10000,500,1,80,549093,2,0,0,1,1500,10000
10000,500,1,80,549093,2,0,0,1,2000,10000
10000,500,1,80,549093,2,0,0,1,2500,10000
10000,500,1,80,549093,2,0,0,1,3000,10000
10000,500,1,80,549093,2,0,0,1,3500,10000
10000,500,1,80,549093,2,0,0,1,4000,10000
10000,500,1,80,549093,2,0,0,1,4500,10000
100,500,10,80,549093,2,0,0,1,1000,100
100,500,10,80,549093,2,0,0,1,2000,100
100,500,10,80,549093,2,0,0,1,3000,100
100,500,10,80,549093,2,0,0,1,4000,100
100,500,10,80,549093,2,0,0,1,5000,100
100,500,10,80,549093,2,0,0,1,6000,100
100,500,10,80,549093,2,0,0,1,7000,100
100,500,10,80,549093,2,0,0,1,8000,100
100,500,10,80,549093,2,0,0,1,9000,100
100,500,10,80,549093,2,0,0,1,10000,100
1000,500,10,80,549093,2,0,0,1,1000,1000
1000,500,10,80,549093,2,0,0,1,2000,1000
1000,500,10,80,549093,2,0,0,1,3000,1000
1000,500,10,80,549093,2,0,0,1,4000,1000
1000,500,10,80,549093,2,0,0,1,5000,1000
1000,500,10,80,549093,2,0,0,1,6000,1000
1000,500,10,80,549093,2,0,0,1,7000,1000
1000,500,10,80,549093,2,0,0,1,8000,1000
1000,500,10,80,549093,2,0,0,1,9000,1000
1000,500,10,80,549093,2,0,0,1,10000,1000
10000,500,10,80,549093,2,0,0,1,1000,10000
10000,500,10,80,549093,2,0,0,1,2000,10000
10000,500,10,80,549093,2,0,0,1,3000,10000
10000,500,10,80,549093,2,0,0,1,4000,10000
10000,500,10,80,549093,2,0,0,1,5000,10000
10000,500,10,80,549093,2,0,0,1,6000,10000
10000,500,10,80,549093,2,0,0,1,7000,10000
10000,500,10,80,549093,2,0,0,1,8000,10000
10000,500,10,80,549093,2,0,0,1,9000,10000
10000,500,10,80,549093,2,0,0,1,10000,10000
100,500,100,80,549093,2,0,0,1,10000,100
100,500,100,80,549093,2,0,0,1,20000,100
100,500,100,80,549093,2,0,0,1,30000,100
100,500,100,80,549093,2,0,0,1,40000,100
100,500,100,80,549093,2,0,0,1,50000,100
100,500,100,80,549093,2,0,0,1,60000,100
100,500,100,80,549093,2,0,0,1,70000,100
100,500,100,80,549093,2,0,0,1,100000,100
100,500,100,80,549093,2,0,0,1,130000,100
100,500,100,80,549093,2,0,0,1,135000,100
1000,500,100,80,549093,2,0,0,1,10000,1000
1000,500,100,80,549093,2,0,0,1,20000,1000
1000,500,100,80,549093,2,0,0,1,30000,1000
1000,500,100,80,549093,2,0,0,1,40000,1000
1000,500,100,80,549093,2,0,0,1,50000,1000
1000,500,100,80,549093,2,0,0,1,70000,1000
1000,500,100,80,549093,2,0,0,1,90000,1000
1000,500,100,80,549093,2,0,0,1,100000,1000
1000,500,100,80,549093,2,0,0,1,130000,1000
1000,500,100,80,549093,2,0,0,1,135000,1000
10000,500,100,80,549093,2,0,0,1,10000,10000
10000,500,100,80,549093,2,0,0,1,20000,10000
10000,500,100,80,549093,2,0,0,1,40000,10000
10000,500,100,80,549093,2,0,0,1,60000,10000
10000,500,100,80,549093,2,0,0,1,80000,10000
10000,500,100,80,549093,2,0,0,1,100000,10000
10000,500,100,80,549093,2,0,0,1,120000,10000
10000,500,100,80,549093,2,0,0,1,130000,10000
10000,500,100,80,549093,2,0,0,1,134000,10000
10000,500,100,80,549093,2,0,0,1,135500,10000
100,500,1,80,549093,3,10,5,1,100,100
100,500,1,80,549093,3,10,5,1,500,100
100,500,1,80,549093,3,10,5,1,1000,100
100,500,1,80,549093,3,10,5,1,1050,100
100,500,1,80,549093,3,10,5,1,1090,100
100,500,1,80,549093,3,10,5,1,1100,100
100,500,1,80,549093,3,10,5,1,1150,100
100,500,1,80,549093,3,10,5,1,1200,100
100,500,1,80,549093,3,10,5,1,1300,100
100,500,1,80,549093,3,10,5,1,1400,100
1000,500,1,80,549093,3,10,5,1,100,1000
1000,500,1,80,549093,3,10,5,1,150,1000
1000,500,1,80,549093,3,10,5,1,200,1000
1000,500,1,80,549093,3,10,5,1,500,1000
1000,500,1,80,549093,3,10,5,1,1000,1000
1000,500,1,80,549093,3,10,5,1,1050,1000
1000,500,1,80,549093,3,10,5,1,1100,1000
1000,500,1,80,549093,3,10,5,1,1150,1000
1000,500,1,80,549093,3,10,5,1,1250,1000
1000,500,1,80,549093,3,10,5,1,1400,1000
10000,500,1,80,549093,3,10,5,1,100,10000
10000,500,1,80,549093,3,10,5,1,200,10000
10000,500,1,80,549093,3,10,5,1,300,10000
10000,500,1,80,549093,3,10,5,1,500,10000
10000,500,1,80,549093,3,10,5,1,600,10000
10000,500,1,80,549093,3,10,5,1,700,10000
10000,500,1,80,549093,3,10,5,1,900,10000
10000,500,1,80,549093,3,10,5,1,1000,10000
10000,500,1,80,549093,3,10,5,1,1200,10000
10000,500,1,80,549093,3,10,5,1,1400,10000
100,500,10,80,549093,3,10,5,1,500,100
100,500,10,80,549093,3,10,5,1,1000,100
100,500,10,80,549093,3,10,5,1,1500,100
100,500,10,80,549093,3,10,5,1,2000,100
100,500,10,80,549093,3,10,5,1,2500,100
100,500,10,80,549093,3,10,5,1,3000,100
100,500,10,80,549093,3,10,5,1,3500,100
100,500,10,80,549093,3,10,5,1,4500,100
100,500,10,80,549093,3,10,5,1,5000,100
100,500,10,80,549093,3,10,5,1,5500,100
1000,500,10,80,549093,3,10,5,1,500,1000
1000,500,10,80,549093,3,10,5,1,1000,1000
1000,500,10,80,549093,3,10,5,1,1100,1000
1000,500,10,80,549093,3,10,5,1,2100,1000
1000,500,10,80,549093,3,10,5,1,3100,1000
1000,500,10,80,549093,3,10,5,1,3500,1000
1000,500,10,80,549093,3,10,5,1,4000,1000
1000,500,10,80,549093,3,10,5,1,4500,1000
1000,500,10,80,549093,3,10,5,1,5000,1000
1000,500,10,80,549093,3,10,5,1,5600,1000
10000,500,10,80,549093,3,10,5,1,100,10000
10000,500,10,80,549093,3,10,5,1,100,10000
10000,500,10,80,549093,3,10,5,1,100,10000
10000,500,10,80,549093,3,10,5,1,100,10000
10000,500,10,80,549093,3,10,5,1,100,10000
10000,500,10,80,549093,3,10,5,1,100,10000
10000,500,10,80,549093,3,10,5,1,100,10000
10000,500,10,80,549093,3,10,5,1,100,10000
10000,500,10,80,549093,3,10,5,1,100,10000
10000,500,10,80,549093,3,10,5,1,5700,10000
100,500,100,80,549093,3,10,5,1,20000,100
100,500,100,80,549093,3,10,5,1,25000,100
100,500,100,80,549093,3,10,5,1,30000,100
100,500,100,80,549093,3,10,5,1,35000,100
100,500,100,80,549093,3,10,5,1,40000,100
100,500,100,80,549093,3,10,5,1,45000,100
100,500,100,80,549093,3,10,5,1,46100,100
100,500,100,80,549093,3,10,5,1,47100,100
100,500,100,80,549093,3,10,5,1,48000,100
100,500,100,80,549093,3,10,5,1,49000,100
1000,500,100,80,549093,3,10,5,1,20000,1000
1000,500,100,80,549093,3,10,5,1,25000,1000
1000,500,100,80,549093,3,10,5,1,30000,1000
1000,500,100,80,549093,3,10,5,1,35000,1000
1000,500,100,80,549093,3,10,5,1,40000,1000
1000,500,100,80,549093,3,10,5,1,42000,1000
1000,500,100,80,549093,3,10,5,1,43000,1000
1000,500,100,80,549093,3,10,5,1,44000,1000
1000,500,100,80,549093,3,10,5,1,45000,1000
1000,500,100,80,549093,3,10,5,1,46000,1000
10000,500,100,80,549093,3,10,5,1,20000,100
10000,500,100,80,549093,3,10,5,1,25000,100
10000,500,100,80,549093,3,10,5,1,30000,100
10000,500,100,80,549093,3,10,5,1,35000,100
10000,500,100,80,549093,3,10,5,1,40000,100
10000,500,100,80,549093,3,10,5,1,41000,100
10000,500,100,80,549093,3,10,5,1,42000,100
10000,500,100,80,549093,3,10,5,1,43000,100
10000,500,100,80,549093,3,10,5,1,45000,100
10000,500,100,80,549093,3,10,5,1,48000,100
